Data;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15;mai/15;jun/15;jul/15;ago/15;set/15;out/15;nov/15;dez/15;jan/16;fev/16;mar/16;abr/16;mai/16;jun/16;jul/16;ago/16;set/16;out/16;nov/16;dez/16;jan/17;fev/17;mar/17;abr/17;mai/17;jun/17;jul/17;ago/17;set/17;out/17;nov/17;dez/17;jan/18
18/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-7,61;-5,46;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
19/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
20/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
23/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
24/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
25/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
26/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-1,2;-0,7;0,2;1,03;1,28;1,55; ; ; ;;;;;;;
27/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-0,8;-0,7;0,2;1,03;1,28;2; ; ; ;;;;;;;
30/11/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-0,8;-0,7;0,2;1,03;1,28;1,5; ; ; ;;;;;;;
01/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-8,22;-5,92;-3,76;-2,75;-3;-2,18;-0,29;-1,28;-1,4;-1,6;-2,1;-0,8;-0,7;0,2;1,03;1,28;1,5; ; ; ;;;;;;;
02/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10;-9,62;-8,1;-3,76;-3,6;-3,25;-2,18;-1,65;-2,14;-2,8;-2,3;-2,45;-1,2;-0,85;-0,4;1,03;1,28;1,5; ; ; ;;;;;;;
03/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-8,1;-3,76;-3,6;-3,25;-2,18;-1,65;-2,14;-2,8;-2,3;-2,45;-1,2;-0,85;-0,4;1,03;1,28;1,5; ; ; ;;;;;;;
04/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,01;-5,92;-3,21;-3;-3;-1,36;-0,29;-1,28;-1,5;-1,6;-2,8;-0,8;-0,7;0,2;1,05;1,5;1,5; ; ; ;;;;;;;
07/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-3,76;-3,6;-3,25;-2,18;-1,65;-2,14;-2,8;-3;-2,55;-1,4;-1,05;-1;1,03;1,03;0,2;-0,42; ; ;;;;;;;
08/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-3,76;-3,6;-3,25;-2,18;-1,65;-2,14;-2,8;-3;-2,55;-1,4;-1,05;-1;1,03;1,03;0,2;0; ; ;;;;;;;
09/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-3,76;-3,6;-3,25;-2,18;-1,65;-2,14;-2,8;-3;-2,55;-1,4;-1,05;-1;1,03;1,03;0,2;0; ; ;;;;;;;
10/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,76;-8,1;-4,3;-4,2;-3,5;-3;-3;-3;-2,9;-3;-3;-2;-1,1;-1;1,05;1,07;-0,44;0; ; ;;;;;;;
11/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,9;-9,05;-6,65;-5,1;-5,4;-3,55;-3,35;-3,05;-3;-3;-3,45;-2,5;-1,45;-1,6;1,1;0,91;-0,44;0; ; ;;;;;;;
14/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,9;-9,05;-7,24;-5,78;-6,01;-4,06;-3,64;-3,26;-2,8;-3;-3;-1,5;-1,05;-1;0,63;0,63;0,01;0,1; ; ;;;;;;;
15/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
16/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
17/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
18/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
21/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
22/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-1,5;-1,05;-1;1,03;1,03;0,2;0,35; ; ;;;;;;;
23/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-2,5;-1,05;-1;1,03;1,03;0,2;0,5; ; ;;;;;;;
24/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62;-7,01;-4,89;-4,88;-4,11;-3,51;-3,29;-3,05;-2,8;-3;-2,55;-2,5;-1,05;-1;1,03;1,03;0,2;0,5; ; ;;;;;;;
28/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,76;-8,1;-5,48;-5,57;-4,72;-4,02;-3,58;-3,1;-2,9;-3;-2,55;-2,5;-1,05;-1;1;1;0,2;0,5; ; ;;;;;;;
29/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,76;-8,1;-5,48;-5,57;-4,72;-4,02;-3,58;-3,1;-2,9;-3;-2,55;-2,5;-1,05;-1;1;1;0,2;0,5; ; ;;;;;;;
30/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,76;-8,1;-5,48;-5,57;-4,72;-4,02;-3,58;-3,1;-2,9;-3;-2,55;-2,5;-1,05;-1;1;1;0,2;0,5; ; ;;;;;;;
31/12/2015; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,76;-8,1;-5,48;-5,57;-4,72;-4,02;-3,58;-3,1;-2,9;-3;-2,55;-2,5;-1,05;-1;1;1;0,2;0,5; ; ;;;;;;;
04/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,22;-5,46;-4,34;-5,57;-4,72;-3;-3;-2,12;-2,36;-2,58;-3;-2,5;-1,55;-1,56;1,03;1,03;0,58;1,26; ; ;;;;;;;
05/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,22;-5,46;-4,34;-5,57;-4,72;-3;-3;-2,12;-2,36;-2,58;-3;-2,5;-1,55;-1,56;1,03;1,03;0,58;1,26; ; ;;;;;;;
06/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,22;-5,46;-4,34;-5,57;-4,72;-3;-3;-2,12;-2,36;-2,58;-3;-2,5;-1,55;-1,56;1,03;1,03;0,58;1,26; ; ;;;;;;;
07/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,46;-4,34;-5,57;-4,72;-3;-3;-2,12;-2,36;-2,58;-3;-2,5;-1,55;-1,56;1,03;1,03;0,58;1,26; ; ;;;;;;;
08/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-5,48;-5,78;-4,86;-3,51;-3,27;-2,56;-2,48;-2,79;-3,25;-2,75;-1,27;-1,28;1,03;1,03;0,58;1,26;0,2; ;;;;;;;
11/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-5,48;-5,78;-4,86;-3,51;-3,27;-2,56;-2,48;-2,79;-3,25;-2,75;-1,27;-1,28;1,03;1,03;0,58;1,26;0,2; ;;;;;;;
12/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,01;-6,74;-6;-5;-4,02;-3,55;-3;-2,45;-2,58;-3;-2,5;-1;-1;1,03;1,03;0,58;1,26;0,2; ;;;;;;;
13/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,01;-6,74;-6;-5;-4,02;-3,55;-3;-2,45;-2,58;-3;-2,5;-1;-1;1,03;1,03;0,58;1,26;0,2; ;;;;;;;
14/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,02;-8;-6,27;-5,63;-3,58;-3,27;-2,56;-2,43;-2,45;-3,25;-2,75;-1,27;-1,28;1;1;0,79;0,88;0,2; ;;;;;;;
15/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,06;-8,19;-6,55;-6,25;-4,16;-3,55;-2,12;-2,34;-1,9;-3,5;-2,5;-1;-1;0,6;0,62;0,58;0,5;0,4; ;;;;;;;
18/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,02;-8;-6,27;-5,63;-4,48;-4,35;-3,1;-2,43;-2,45;-3,7;-3,45;-1,27;-1,28;1;1;0,79;0,88;0,6; ;;;;;;;
19/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,01;-7,39;-6;-5,11;-4,16;-3,58;-3,41;-2,45;-2,58;-3,5;-2,5;-1;-1;1,03;1,03;0,58;1,26;1,19; ;;;;;;;
20/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,01;-7,39;-6;-5,11;-4,16;-3,58;-3,41;-2,45;-2,58;-3,5;-2,5;-1;-1;1,03;1,03;0,58;1,26;1,19; ;;;;;;;
21/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,02;-7,39;-6;-5,11;-4,16;-3,58;-3,41;-2,45;-2,58;-3,5;-2,5;-1;-1;1,03;1,03;0,58;1,26;1,19; ;;;;;;;
22/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,02;-7,39;-6;-5,11;-4,16;-3,58;-3,41;-2,45;-2,58;-3,5;-1,3;0,2;0,2;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
25/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,06;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-2,79;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
26/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,06;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-2,79;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
27/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,06;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-2,79;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
28/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,66;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-3,14;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
29/01/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,66;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-3,14;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
01/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,66;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-3,14;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
02/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-3,14;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
03/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-6,27;-5,68;-4,48;-3,84;-3,74;-2,48;-3,14;-3,5;-1,9;-0,4;-0,4;0,6;0,62;0,58;0,5;0,6; ;;;;;;;
04/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6,55;-6,88;-5,41;-4,63;-4,54;-5,1;-3,7;-3,5;-1,3;0,2;0,2;0,6;0,6;0,6;0,35;0,6; ;;;;;;;
05/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,39;-6;-6,25;-4,81;-4,1;-4,08;-3,79;-3,7;-3,5;-1,3;0,2;0,2;1;1;0,6;0,35;0,6; ;;;;;;;
10/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,39;-6;-6,25;-4,81;-4,1;-4,08;-3,79;-3,7;-3,5;-1,3;0,2;0,2;1;1;0,6;0,35;0,6; ;;;;;;;
11/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,19;-6;-6,13;-4,91;-4,05;-4,04;-3,5;-3,14;-2,49;-1,15;0,3;0,34;0,75;0,6;0,2;0,5;0,8;1;;;;;;;
12/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8;-6;-6;-5;-4;-4;-4,3;-3,7;-3,5;-1,3;0,2;0,2;0,75;0,6;0,2;0,5;0,8;1;;;;;;;
15/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,5;-6;-6,75;-5,5;-4,05;-4,5;-5,1;-3,95;-3,85;-3,15;-0,4;-0,4;0,5;0,2;0,2;0,35;1;0,6;;;;;;;
16/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,39;-6;-6,25;-5;-4,1;-4,08;-4,3;-3,7;-3,5;-1,3;0,2;0,2;0,5;0,2;0,2;0,35;1;0,6;;;;;;;
17/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,39;-6;-6,13;-4,91;-4,05;-4,04;-3,5;-3,14;-2,49;-1,15;0,3;0,34;0,75;0,6;0,2;0,5;0,8;0,7;;;;;;;
18/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,39;-6;-6,13;-4,91;-4,05;-4,04;-3,5;-3,14;-2,49;-1,15;0,3;0,34;0,75;0,6;0,2;0,5;0,8;0,7;;;;;;;
19/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
22/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
23/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
24/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
25/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
26/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,69;-6;-6,25;-5;-5,15;-4,08;-4,75;-4,2;-4,2;-4,3;-1;0,1;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
29/02/2016; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,32;-6;-6,25;-5;-5,15;-4,08;-4,75;-2,79;-2,1;-2,15;-0,4;0,15;0,5;0,2;0,2;0,35;0,6;0,45;;;;;;;
01/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ;-9,32;-7,11;-6,25;-5;-5,15;-4,08;-4,75;-2,79;-2,1;-2,15;-0,4;0,15;0,5;0,2;0,2;0,35;0,6;0,45; ;;;;;;
02/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ;-9,32;-7,11;-6,25;-5;-5,15;-4,08;-4,75;-2,79;-2,1;-2,15;-0,4;0,15;0,5;0,2;0,2;0,35;0,6;0,45; ;;;;;;
03/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ;-9;-6,99;-6,37;-4,91;-5,07;-4,47;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1; ;;;;;;
04/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,99;-6,37;-4,91;-5,07;-4,47;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1; ;;;;;;
07/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1; ;;;;;;
08/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1; ;;;;;;
09/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
10/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
11/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
14/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
15/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
16/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
17/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,25;-5;-5,15;-4,87;-3,5;-3,54;-2,52;-2,59;-1;0,1;0,58;0,37;0,2;0,5;0,6;0,1;0,2;;;;;;
18/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,44;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,7;;;;;;
21/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,44;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
22/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,44;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
23/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
24/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
28/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6;-6,24;-5,5;-5,49;-4,94;-4,75;-3,87;-3,36;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
29/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,99;-7,05;-5,49;-6,14;-5,28;-3,87;-3,97;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
30/03/2016;;;;;;;;;;;;;;;;;;;; ; ; ; ; ;-6,88;-6,99;-7,05;-5,49;-6,14;-5,28;-3,87;-3,97;-3,39;-1,05;-0,16;0,63;0,57;0,2;0,5;0,7;0,35;0,5;;;;;;
31/03/2016;;;;;;;;;;;;;;;;;;;;;;;;;-7,24;-7;-6;-4,99;-5;-4,56;-4,2;-3,73;-4;-1,1;-0,51;0,6;0,55;0,2;0,5;0,65;0,2;0,35; ; ; ; ; ; 
01/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7;-6;-4,99;-5;-4,56;-4,2;-3,73;-4;-1,1;-0,51;0,6;0,55;0,2;0,5;0,65;0,2;0,35; ; ; ; ; ; 
04/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,99;-4,94;-6,07;-4,43;-3,87;-3,62;-3,29;-1,05;-0,16;0,55;0,37;0,2;0,5;0,6;0,2;0,2;0; ; ; ; ; 
05/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,99;-4,94;-6,07;-4,43;-3,87;-3,62;-3,29;-1,05;-0,16;0,55;0,37;0,2;0,5;0,6;0,2;0,2;0; ; ; ; ; 
06/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,17;-4,2;-3,62;-3,29;-1,05;-0,16;0,59;0,57;0,2;0,5;0,7;0,35;0,35;1,31; ; ; ; ; 
07/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,17;-4,2;-3,62;-3,29;-1,05;-0,16;0,59;0,57;0,2;0,5;0,7;0,35;0,35;1,31; ; ; ; ; 
08/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,17;-4,2;-3,62;-3,29;-1,05;-0,16;0,59;0,57;0,2;0,5;0,7;0,35;0,35;1,31; ; ; ; ; 
11/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,18;-4,2;-3,62;-3,29;-1,05;-0,16;0,6;0,57;0,2;0,5;0,7;0,35;0,35;1,31; ; ; ; ; 
12/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,18;-4,2;-3,62;-3,29;-1,05;-0,16;0,6;0,57;0,2;0,5;0,7;0,35;0,35;1,31; ; ; ; ; 
13/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,18;-4,2;-3,62;-3,29;-1,05;-0,16;0,6;0,57;0,2;0,5;0,7;0,35;0,5;1,4; ; ; ; ; 
14/04/2016;;;;;;;;;;;;;;;;;;;;;;;;; ;-7,25;-6,95;-5,49;-6,14;-5,18;-4,2;-3,62;-3,29;-1,05;-0,16;0,6;0,57;0,2;0,5;0,7;0,35;0,5;1,4; ; ; ; ; 
